date,timestamp,state,stateId,confirmed,deaths,confirmedNew,deathsNew,totalTests,casesPerCapita,caseRate,deathRate,recovered,positive,negative,pending,hospitalizedCumulative,onVentilatorCumulative,inIcuCumulative
2/26/20,1582693200.0,Missouri,129,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/27/20,1582779600.0,Missouri,129,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/28/20,1582866000.0,Missouri,129,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/29/20,1582952400.0,Missouri,129,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
3/1/20,1583038800.0,Missouri,129,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
3/2/20,1583125200.0,Missouri,129,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
3/3/20,1583211600.0,Missouri,129,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
3/4/20,1583298000.0,Missouri,129,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
3/5/20,1583384400.0,Missouri,129,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
3/6/20,1583470800.0,Missouri,129,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
3/7/20,1583557200.0,Missouri,129,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/8/20,1583643600.0,Missouri,129,1,0,1,0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3/9/20,1583726400.0,Missouri,129,1,0,0,0,1.0,1.6293470163723305e-07,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3/10/20,1583812800.0,Missouri,129,1,0,0,0,1.0,1.6293470163723305e-07,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3/11/20,1583899200.0,Missouri,129,1,0,0,0,1.0,1.6293470163723305e-07,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3/12/20,1583985600.0,Missouri,129,1,0,0,0,65.0,1.6293470163723305e-07,0.0,0,0.0,1.0,64.0,0.0,0.0,0.0,0.0
3/13/20,1584072000.0,Missouri,129,4,0,3,0,73.0,6.517388065489322e-07,0.75,0,0.0,2.0,71.0,0.0,0.0,0.0,0.0
3/14/20,1584158400.0,Missouri,129,4,0,0,0,94.0,6.517388065489322e-07,0.0,0,0.0,4.0,90.0,0.0,0.0,0.0,0.0
3/15/20,1584244800.0,Missouri,129,5,0,1,0,127.0,8.146735081861653e-07,0.19999999999999996,0,0.0,5.0,122.0,0.0,0.0,0.0,0.0
3/16/20,1584331200.0,Missouri,129,8,0,3,0,170.0,1.3034776130978644e-06,0.375,0,0.0,6.0,164.0,0.0,0.0,0.0,0.0
3/17/20,1584417600.0,Missouri,129,14,0,6,0,215.0,2.2810858229212628e-06,0.4285714285714286,0,0.0,8.0,207.0,0.0,0.0,0.0,0.0
3/18/20,1584504000.0,Missouri,129,21,1,7,1,266.0,3.4216287343818944e-06,0.33333333333333337,0,0.0,13.0,253.0,0.0,0.0,0.0,0.0
3/19/20,1584590400.0,Missouri,129,42,1,21,0,332.0,6.843257468763789e-06,0.5,0.023809523809523808,0.0,24.0,308.0,0.0,0.0,0.0,0.0
3/20/20,1584676800.0,Missouri,129,79,3,37,2,416.0,1.287184142934141e-05,0.4683544303797469,0.012658227848101266,0.0,47.0,369.0,0.0,0.0,0.0,0.0
3/21/20,1584763200.0,Missouri,129,89,3,10,0,442.0,1.4501188445713743e-05,0.1123595505617978,0.033707865168539325,0.0,73.0,369.0,0.0,0.0,0.0,0.0
3/22/20,1584849600.0,Missouri,129,122,3,33,0,459.0,1.9878033599742433e-05,0.2704918032786885,0.02459016393442623,0.0,90.0,369.0,0.0,0.0,0.0,0.0
3/23/20,1584936000.0,Missouri,129,225,4,103,1,552.0,3.666030786837744e-05,0.45777777777777773,0.013333333333333334,0.0,183.0,369.0,0.0,0.0,0.0,0.0
3/24/20,1585022400.0,Missouri,129,291,8,66,4,552.0,4.741399817643482e-05,0.22680412371134018,0.013745704467353952,0.0,183.0,369.0,0.0,0.0,0.0,0.0
3/25/20,1585108800.0,Missouri,129,382,9,91,1,725.0,6.224105602542303e-05,0.23821989528795806,0.020942408376963352,0.0,356.0,369.0,0.0,0.0,0.0,0.0
3/26/20,1585195200.0,Missouri,129,577,9,195,0,871.0,9.401332284468348e-05,0.3379549393414212,0.01559792027729636,0.0,502.0,369.0,0.0,0.0,0.0,0.0
3/27/20,1585281600.0,Missouri,129,744,9,167,0,1038.0,0.00012122341801810139,0.22446236559139787,0.012096774193548387,0.0,669.0,369.0,0.0,0.0,0.0,0.0
3/28/20,1585368000.0,Missouri,129,864,13,120,4,10920.0,0.00014077558221456935,0.13888888888888884,0.010416666666666666,0.0,838.0,10082.0,0.0,0.0,0.0,0.0
3/29/20,1585454400.0,Missouri,129,934,16,70,3,12385.0,0.00015218101132917567,0.07494646680942185,0.013918629550321198,0.0,838.0,11547.0,0.0,0.0,0.0,0.0
3/30/20,1585540800.0,Missouri,129,1289,16,355,0,14235.0,0.00021002283041039342,0.2754072924747867,0.012412723041117145,0.0,1031.0,13204.0,0.0,0.0,0.0,0.0
3/31/20,1585627200.0,Missouri,129,1550,19,261,3,15941.0,0.0002525487875377112,0.1683870967741935,0.01032258064516129,0.0,1327.0,14614.0,0.0,0.0,0.0,0.0
4/1/20,1585713600.0,Missouri,129,1803,24,253,5,17427.0,0.0002937712670519312,0.1403216860787576,0.010537992235163616,0.0,1581.0,15846.0,0.0,0.0,0.0,0.0
4/2/20,1585800000.0,Missouri,129,2003,32,200,8,19683.0,0.0003263582073793778,0.09985022466300553,0.011982026959560658,0.0,1834.0,17849.0,0.0,0.0,0.0,0.0
4/3/20,1585886400.0,Missouri,129,2124,45,121,13,21470.0,0.000346073306277483,0.05696798493408661,0.015065913370998116,0.0,2113.0,19357.0,0.0,0.0,0.0,0.0
4/4/20,1585972800.0,Missouri,129,2472,51,348,6,24905.0,0.0004027745824472401,0.14077669902912626,0.01820388349514563,0.0,2291.0,22614.0,0.0,0.0,0.0,0.0
4/5/20,1586059200.0,Missouri,129,2568,64,96,13,27249.0,0.0004184163138044145,0.03738317757009346,0.01985981308411215,0.0,2367.0,24882.0,0.0,0.0,0.0,0.0
4/6/20,1586145600.0,Missouri,129,3030,72,462,8,29835.0,0.0004936921459608161,0.1524752475247525,0.021122112211221122,0.0,2722.0,27113.0,0.0,0.0,0.0,0.0
4/7/20,1586232000.0,Missouri,129,3327,92,297,20,31969.0,0.0005420837523470743,0.08926961226330032,0.02164111812443643,0.0,3037.0,28932.0,0.0,0.0,0.0,0.0
4/8/20,1586318400.0,Missouri,129,3511,107,184,15,34110.0,0.0005720637374483252,0.052406721731700356,0.026203360865850185,0.0,3327.0,30783.0,0.0,0.0,0.0,0.0
4/9/20,1586404800.0,Missouri,129,3754,123,243,16,38494.0,0.0006116568699461729,0.06473095364944059,0.02850293020777837,0.0,3539.0,34955.0,0.0,0.0,0.0,0.0
4/10/20,1586491200.0,Missouri,129,4149,133,395,10,40740.0,0.0006760160770928799,0.0952036635333815,0.02964569775849602,0.0,3799.0,36941.0,0.0,0.0,0.0,0.0
4/11/20,1586577600.0,Missouri,129,4395,145,246,12,43172.0,0.0007160980136956393,0.055972696245733755,0.03026166097838453,0.0,4024.0,39148.0,0.0,0.0,0.0,0.0
4/12/20,1586664000.0,Missouri,129,4534,157,139,12,45200.0,0.0007387459372232147,0.030657256285840373,0.03198059108954566,0.0,4160.0,41040.0,0.0,0.0,0.0,0.0
4/13/20,1586750400.0,Missouri,129,4714,167,180,10,45428.0,0.0007680741835179167,0.03818413237165885,0.03330504879083581,0.0,4388.0,41040.0,0.0,0.0,0.0,0.0
4/14/20,1586836800.0,Missouri,129,4880,185,166,18,47978.0,0.0007951213439896973,0.03401639344262297,0.034221311475409834,0.0,4686.0,43292.0,0.0,0.0,0.0,0.0
4/15/20,1586923200.0,Missouri,129,5005,202,125,17,49012.0,0.0008154881816943515,0.024975024975025018,0.03696303696303696,0.0,4895.0,44117.0,0.0,0.0,0.0,0.0
4/16/20,1587009600.0,Missouri,129,5308,216,303,14,50648.0,0.0008648573962904331,0.05708364732479276,0.038055764883195176,0.0,5111.0,45537.0,0.0,0.0,0.0,0.0
4/17/20,1587096000.0,Missouri,129,5520,229,212,13,51717.0,0.0008993995530375264,0.03840579710144931,0.0391304347826087,0.0,5283.0,46434.0,0.0,0.0,0.0,0.0
4/18/20,1587182400.0,Missouri,129,5713,236,193,7,53759.0,0.0009308459504535125,0.033782601085244224,0.040084018904253456,0.0,5517.0,48242.0,0.0,0.0,0.0,0.0
4/19/20,1587268800.0,Missouri,129,5881,242,168,6,53909.0,0.0009582189803285676,0.028566570311171602,0.04012922972283625,0.0,5667.0,48242.0,0.0,0.0,0.0,0.0
4/20/20,1587355200.0,Missouri,129,6043,263,162,21,56013.0,0.0009846144019937993,0.026807876882343207,0.04004633460201887,0.0,5807.0,50206.0,0.0,0.0,0.0,0.0
4/21/20,1587441600.0,Missouri,129,6242,281,199,18,57120.0,0.0010170384076196087,0.031880807433514846,0.042133931432233256,0.0,5941.0,51179.0,0.0,0.0,0.0,0.0
4/22/20,1587528000.0,Missouri,129,6433,301,191,20,58156.0,0.0010481589356323203,0.029690657547023158,0.04368101974195554,0.0,6137.0,52019.0,0.0,0.0,0.0,0.0
4/23/20,1587614400.0,Missouri,129,6700,317,267,16,59450.0,0.0010916625009694614,0.0398507462686567,0.04492537313432836,0.0,6321.0,53129.0,0.0,0.0,0.0,0.0
4/24/20,1587700800.0,Missouri,129,6943,343,243,26,65207.0,0.001131255633467309,0.0349992798502089,0.04565749675932594,0.0,6625.0,58582.0,0.0,0.0,0.0,0.0
4/25/20,1587787200.0,Missouri,129,7108,357,165,14,67218.0,0.0011581398592374525,0.023213280810354564,0.04825548677546426,0.0,6826.0,60392.0,0.0,0.0,0.0,0.0
4/26/20,1587873600.0,Missouri,129,7275,374,167,17,69748.0,0.0011853499544108705,0.02295532646048115,0.04907216494845361,0.0,6997.0,62751.0,0.0,0.0,0.0,0.0
4/27/20,1587960000.0,Missouri,129,7444,395,169,21,71106.0,0.0012128859189875628,0.022702847931219794,0.05024180548092423,0.0,7171.0,63935.0,0.0,0.0,0.0,0.0
4/28/20,1588046400.0,Missouri,129,7591,409,147,14,73503.0,0.0012368373201282362,0.019365037544460506,0.05203530496640759,0.0,7303.0,66200.0,0.0,0.0,0.0,0.0
4/29/20,1588132800.0,Missouri,129,7761,424,170,15,77159.0,0.0012645362194065657,0.021904393763690244,0.05269939440793712,0.0,7425.0,69734.0,0.0,0.0,0.0,0.0
4/30/20,1588219200.0,Missouri,129,7956,443,195,19,80687.0,0.0012963084862258262,0.02450980392156865,0.053293112116641526,0.0,7562.0,73125.0,0.0,0.0,0.0,0.0
5/1/20,1588305600.0,Missouri,129,8190,457,234,14,82425.0,0.0013344352064089387,0.02857142857142858,0.05409035409035409,0.0,7835.0,74590.0,0.0,0.0,0.0,0.0
5/2/20,1588392000.0,Missouri,129,8449,472,259,15,82744.0,0.001376635294132982,0.030654515327257714,0.05408924133033495,0.0,8154.0,74590.0,0.0,0.0,0.0,0.0
5/3/20,1588478400.0,Missouri,129,8712,484,263,12,82976.0,0.0014194871206635743,0.030188246097337057,0.05417814508723599,0.0,8386.0,74590.0,0.0,0.0,0.0,0.0
5/4/20,1588564800.0,Missouri,129,8998,495,286,11,91451.0,0.001466086445331823,0.0317848410757946,0.05378973105134474,0.0,8754.0,82697.0,0.0,0.0,0.0,0.0
5/5/20,1588651200.0,Missouri,129,9195,524,197,29,95066.0,0.001498184581554358,0.021424687330070635,0.053833605220228384,0.0,8916.0,86150.0,0.0,0.0,0.0,0.0
5/6/20,1588737600.0,Missouri,129,9447,539,252,15,100747.0,0.0015392441263669407,0.026675134963480507,0.05546734413041177,0.0,9102.0,91645.0,0.0,0.0,0.0,0.0
5/7/20,1588824000.0,Missouri,129,9683,562,236,23,103622.0,0.0015776967159533276,0.024372611793865517,0.05566456676649799,0.0,9341.0,94281.0,0.0,0.0,0.0,0.0
5/8/20,1588910400.0,Missouri,129,9829,583,146,21,108721.0,0.0016014851823923637,0.014854003459151444,0.057177739342761214,0.0,9489.0,99232.0,0.0,0.0,0.0,0.0
5/9/20,1588996800.0,Missouri,129,9988,594,159,11,108898.0,0.0016273917999526837,0.015919102923508177,0.05837004405286344,0.0,9666.0,99232.0,0.0,0.0,0.0,0.0
5/10/20,1589083200.0,Missouri,129,10105,605,117,11,115546.0,0.00164645516004424,0.011578426521523966,0.058782780801583376,0.0,9844.0,105702.0,0.0,0.0,0.0,0.0
5/11/20,1589169600.0,Missouri,129,10212,622,107,17,115620.0,0.001663889173119424,0.010477869173521337,0.05924402663533098,0.0,9918.0,105702.0,0.0,0.0,0.0,0.0
5/12/20,1589256000.0,Missouri,129,10329,632,117,10,121296.0,0.0016829525332109803,0.011327330816148673,0.06021880143285894,0.0,10006.0,111290.0,0.0,0.0,0.0,0.0
5/13/20,1589342400.0,Missouri,129,10519,653,190,21,124142.0,0.0017139101265220545,0.0180625534746649,0.06008175682099059,0.0,10142.0,114000.0,0.0,0.0,0.0,0.0
5/14/20,1589428800.0,Missouri,129,10683,665,164,12,127110.0,0.0017406314175905607,0.015351493026303453,0.06112515211083029,0.0,10317.0,116793.0,0.0,0.0,0.0,0.0
5/15/20,1589515200.0,Missouri,129,10872,680,189,15,134458.0,0.0017714260761999977,0.01738410596026485,0.06116629874908021,0.0,10456.0,124002.0,0.0,0.0,0.0,0.0
5/16/20,1589601600.0,Missouri,129,11048,691,176,11,139340.0,0.0018001025836881508,0.015930485155684293,0.06154960173787111,0.0,10675.0,128665.0,0.0,0.0,0.0,0.0
5/17/20,1589688000.0,Missouri,129,11171,698,123,7,146255.0,0.0018201435519895305,0.011010652582579938,0.06185659296392445,0.0,10789.0,135466.0,0.0,0.0,0.0,0.0
5/18/20,1589774400.0,Missouri,129,11319,714,148,16,151338.0,0.001844257887831841,0.013075360014135562,0.06166622493153105,0.0,10945.0,140393.0,0.0,0.0,0.0,0.0
5/19/20,1589860800.0,Missouri,129,11451,729,132,15,154110.0,0.0018657652684479556,0.011527377521613813,0.06235263295782028,0.0,11080.0,143030.0,0.0,0.0,0.0,0.0
5/20/20,1589947200.0,Missouri,129,11627,740,176,11,161984.0,0.0018944417759361087,0.015137180700094621,0.06269889051346005,0.0,11232.0,150752.0,0.0,0.0,0.0,0.0
5/21/20,1590033600.0,Missouri,129,11774,749,147,9,162092.0,0.001918393177076782,0.012485136741973824,0.06285034822490233,0.0,11340.0,150752.0,0.0,0.0,0.0,0.0
5/22/20,1590120000.0,Missouri,129,11985,758,211,9,172946.0,0.0019527723991222383,0.017605340008343795,0.06249478514810179,0.0,11558.0,161388.0,0.0,0.0,0.0,0.0
5/23/20,1590206400.0,Missouri,129,12144,765,159,7,148304.0,0.0019786790166825582,0.013092885375494023,0.06241765480895916,0.0,11752.0,136552.0,0.0,0.0,0.0,0.0
5/24/20,1590292800.0,Missouri,129,12393,768,249,3,151619.0,0.0020192497573902294,0.020091987412248824,0.06172839506172839,0.0,11988.0,139631.0,0.0,0.0,0.0,0.0
5/25/20,1590379200.0,Missouri,129,12548,773,155,5,157385.0,0.0020445046361440003,0.012352566145999333,0.06120497290404845,0.0,12167.0,145218.0,0.0,0.0,0.0,0.0
5/26/20,1590465600.0,Missouri,129,12720,780,172,7,160298.0,0.0020725294048256045,0.013522012578616405,0.06077044025157233,0.0,12291.0,148007.0,0.0,0.0,0.0,0.0
5/27/20,1590552000.0,Missouri,129,12871,776,151,4,165521.0,0.0020971325447728265,0.011731800170926898,0.060601351876311084,0.0,12492.0,153029.0,0.0,0.0,0.0,0.0
5/28/20,1590638400.0,Missouri,129,13082,789,211,13,171067.0,0.002131511766818283,0.016129032258064502,0.0593181470723131,0.0,12673.0,158394.0,0.0,0.0,0.0,0.0
5/29/20,1590724800.0,Missouri,129,13232,794,150,5,177850.0,0.002155951972063868,0.0113361547762999,0.05962817412333737,0.0,12795.0,165055.0,0.0,0.0,0.0,0.0
5/30/20,1590811200.0,Missouri,129,13398,812,166,18,185430.0,0.0021829991325356484,0.012389908941633054,0.05926257650395581,0.0,12962.0,172468.0,0.0,0.0,0.0,0.0
5/31/20,1590897600.0,Missouri,129,13571,814,173,2,193561.0,0.0022111868359188896,0.012747770982241557,0.0598334684253187,0.0,13147.0,180414.0,0.0,0.0,0.0,0.0
6/1/20,1590984000.0,Missouri,129,13784,815,213,1,199708.0,0.0022458919273676205,0.015452698781195595,0.059053975623911785,0.0,13327.0,186381.0,0.0,0.0,0.0,0.0
6/2/20,1591070400.0,Missouri,129,14052,825,268,10,205430.0,0.002289558427406399,0.01907201821804727,0.057998861372046684,0.0,13575.0,191855.0,0.0,0.0,0.0,0.0
6/3/20,1591156800.0,Missouri,129,14295,831,243,6,211353.0,0.0023291515599042465,0.0169989506820567,0.05771248688352571,0.0,13767.0,197586.0,0.0,0.0,0.0,0.0
6/4/20,1591243200.0,Missouri,129,14583,833,288,2,218661.0,0.00237607675397577,0.019749022834807617,0.05698415963793458,0.0,14057.0,204604.0,0.0,0.0,0.0,0.0
6/5/20,1591329600.0,Missouri,129,14750,840,167,7,224542.0,0.0024032868491491877,0.011322033898305106,0.05647457627118644,0.0,14253.0,210289.0,0.0,0.0,0.0,0.0
6/6/20,1591416000.0,Missouri,129,15039,848,289,8,230065.0,0.002450374977922348,0.0192167032382472,0.055854777578296426,0.0,14442.0,215623.0,0.0,0.0,0.0,0.0
6/7/20,1591502400.0,Missouri,129,15129,850,90,2,236858.0,0.002465039101069699,0.005948839976204656,0.056051292220239274,0.0,14553.0,222305.0,0.0,0.0,0.0,0.0
6/8/20,1591588800.0,Missouri,129,15351,854,222,4,241461.0,0.0025012106048331647,0.014461598592925506,0.05537098560354374,0.0,14734.0,226727.0,0.0,0.0,0.0,0.0
6/9/20,1591675200.0,Missouri,129,15562,862,211,8,245695.0,0.0025355898268786207,0.01355866855160004,0.05487726513301632,0.0,14913.0,230782.0,0.0,0.0,0.0,0.0
6/10/20,1591761600.0,Missouri,129,15750,865,188,3,251629.0,0.0025662215507864204,0.011936507936507912,0.05473015873015873,0.0,15187.0,236442.0,0.0,0.0,0.0,0.0
6/11/20,1591848000.0,Missouri,129,15942,865,192,0,259040.0,0.0025975050135007695,0.012043658261196799,0.05425918956216284,0.0,15390.0,243650.0,0.0,0.0,0.0,0.0
6/12/20,1591934400.0,Missouri,129,15997,881,55,16,265135.0,0.002606466422090817,0.0034381446521222214,0.0540726386197412,0.0,15585.0,249550.0,0.0,0.0,0.0,0.0
6/13/20,1592020800.0,Missouri,129,16232,885,235,4,269796.0,0.002644756076975567,0.014477575160177447,0.05427550517496304,0.0,15810.0,253986.0,0.0,0.0,0.0,0.0
1/22/20,1579669200.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/23/20,1579755600.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/24/20,1579842000.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/25/20,1579928400.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/26/20,1580014800.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/27/20,1580101200.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/28/20,1580187600.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/29/20,1580274000.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/30/20,1580360400.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1/31/20,1580446800.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/1/20,1580533200.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/2/20,1580619600.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/3/20,1580706000.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/4/20,1580792400.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/5/20,1580878800.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/6/20,1580965200.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/7/20,1581051600.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/8/20,1581138000.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/9/20,1581224400.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/10/20,1581310800.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/11/20,1581397200.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/12/20,1581483600.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/13/20,1581570000.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/14/20,1581656400.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/15/20,1581742800.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/16/20,1581829200.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/17/20,1581915600.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/18/20,1582002000.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/19/20,1582088400.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/20/20,1582174800.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/21/20,1582261200.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/22/20,1582347600.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/23/20,1582434000.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/24/20,1582520400.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/25/20,1582606800.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/26/20,1582693200.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/27/20,1582779600.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/28/20,1582866000.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2/29/20,1582952400.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
3/1/20,1583038800.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
3/2/20,1583125200.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
3/3/20,1583211600.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
3/4/20,1583298000.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
3/5/20,1583384400.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
3/6/20,1583470800.0,Montana,130,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
3/7/20,1583557200.0,Montana,130,0,0,0,0,11.0,0,0,0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
3/8/20,1583643600.0,Montana,130,0,0,0,0,11.0,0,0,0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
3/9/20,1583726400.0,Montana,130,0,0,0,0,11.0,0,0,0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
3/10/20,1583812800.0,Montana,130,0,0,0,0,15.0,0,0,0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
3/11/20,1583899200.0,Montana,130,0,0,0,0,21.0,0,0,0,0.0,0.0,21.0,0.0,0.0,0.0,0.0
3/12/20,1583985600.0,Montana,130,0,0,0,0,35.0,0,0,0,0.0,1.0,34.0,0.0,0.0,0.0,0.0
3/13/20,1584072000.0,Montana,130,1,0,1,0,56.0,0,0,0,0.0,1.0,55.0,0.0,0.0,0.0,0.0
3/14/20,1584158400.0,Montana,130,5,0,4,0,108.0,4.678240008682813e-06,0.8,0,0.0,5.0,103.0,0.0,0.0,0.0,0.0
3/15/20,1584244800.0,Montana,130,6,0,1,0,167.0,5.613888010419376e-06,0.16666666666666663,0,0.0,7.0,103.0,57.0,0.0,0.0,0.0
3/16/20,1584331200.0,Montana,130,6,0,0,0,205.0,5.613888010419376e-06,0.0,0,0.0,7.0,198.0,0.0,0.0,0.0,0.0
3/17/20,1584417600.0,Montana,130,8,0,2,0,311.0,7.485184013892502e-06,0.25,0,0.0,8.0,303.0,0.0,0.0,0.0,0.0
3/18/20,1584504000.0,Montana,130,10,0,2,0,509.0,9.356480017365627e-06,0.19999999999999996,0,0.0,10.0,499.0,0.0,0.0,0.0,0.0
3/19/20,1584590400.0,Montana,130,11,0,1,0,773.0,1.029212801910219e-05,0.09090909090909094,0,0.0,12.0,761.0,0.0,0.0,0.0,0.0
3/20/20,1584676800.0,Montana,130,20,0,9,0,947.0,1.8712960034731254e-05,0.44999999999999996,0,0.0,16.0,931.0,0.0,0.0,0.0,0.0
3/21/20,1584763200.0,Montana,130,27,0,7,0,1166.0,2.5262496046887194e-05,0.2592592592592593,0,0.0,20.0,1146.0,0.0,0.0,0.0,0.0
3/22/20,1584849600.0,Montana,130,34,0,7,0,1177.0,3.181203205904313e-05,0.20588235294117652,0,0.0,31.0,1146.0,0.0,0.0,0.0,0.0
3/23/20,1584936000.0,Montana,130,34,0,0,0,1180.0,3.181203205904313e-05,0.0,0,0.0,34.0,1146.0,0.0,0.0,0.0,0.0
3/24/20,1585022400.0,Montana,130,51,0,17,0,1689.0,4.77180480885647e-05,0.33333333333333337,0,0.0,46.0,1643.0,0.0,0.0,0.0,0.0
3/25/20,1585108800.0,Montana,130,65,0,14,0,2001.0,6.081712011287657e-05,0.2153846153846154,0,0.0,53.0,1948.0,0.0,0.0,0.0,0.0
3/26/20,1585195200.0,Montana,130,90,0,25,0,2199.0,8.420832015629064e-05,0.2777777777777778,0,0.0,71.0,2128.0,0.0,1.0,0.0,0.0
3/27/20,1585281600.0,Montana,130,109,1,19,1,2698.0,0.00010198563218928533,0.17431192660550454,0,0.0,108.0,2590.0,0.0,7.0,0.0,0.0
3/28/20,1585368000.0,Montana,130,129,1,20,0,3385.0,0.00012069859222401659,0.15503875968992253,0.007751937984496124,0.0,129.0,3256.0,0.0,7.0,0.0,0.0
3/29/20,1585454400.0,Montana,130,154,1,25,0,4297.0,0.00014408979226743067,0.16233766233766234,0.006493506493506494,0.0,154.0,4143.0,0.0,8.0,0.0,0.0
3/30/20,1585540800.0,Montana,130,171,5,17,4,4314.0,0.00015999580829695223,0.09941520467836262,0.005847953216374269,0.0,171.0,4143.0,0.0,10.0,0.0,0.0
3/31/20,1585627200.0,Montana,130,198,5,27,0,4418.0,0.0001852583043438394,0.13636363636363635,0.025252525252525252,0.0,184.0,4234.0,0.0,14.0,0.0,0.0
4/1/20,1585713600.0,Montana,130,208,6,10,1,4918.0,0.00019461478436120505,0.04807692307692313,0.02403846153846154,0.0,208.0,4710.0,0.0,17.0,0.0,0.0
4/2/20,1585800000.0,Montana,130,241,6,33,0,5320.0,0.0002254911684185116,0.13692946058091282,0.024896265560165973,0.0,227.0,5093.0,0.0,20.0,0.0,0.0
